The Maple Leaf Foods 2008 outbreak was {{c1::listeriosis}} in {{c1::cold cuts}}, with {{c2::57}} confirmed cases and {{c3::22}} deaths.	FNH200::Lesson12
An outbreak is a situation in which {{c1::two or more}} people experience a similar illness after ingestion of the same food and where {{c2::epidemiological}} evidence implicates the food as the source of the illness.	FNH200::Lesson12
Onset times: Clostridium botulinum {{c1::12 to 36 hours}}; E. coli O157:H7 {{c2::12 to 72 hours}}; Salmonella spp. {{c3::6 to 48 hours}}.	FNH200::Lesson12
Onset times: Listeria monocytogenes {{c1::1 day to 3 weeks}}; hepatitis A {{c2::10 to 50 days}}; norovirus {{c3::24 to 48 hours}}.	FNH200::Lesson12
Natural contaminants: the five mycotoxins are {{c1::aflatoxin, patulin, ochratoxin A, vomitoxin, and zearalenone}}; the two bacterial toxins are {{c2::botulinum toxin and staphylococcal toxin}}; the four seafood toxins are {{c3::histamine, saxitoxin, domoic acid, and tetrodotoxin}}.	FNH200::Lesson12
HACCP stands for {{c1::Hazard Analysis Critical Control Point}} and was created by {{c2::NASA}} to ensure astronauts' foods are safe; its recognized hazard categories are {{c3::allergenic, biological, chemical, and physical}} (environmental is not one).	FNH200::Lesson12
The seven HACCP steps in order: {{c1::identify hazards}}; {{c1::determine the critical control points (CCPs)}}; {{c2::establish control measures (critical limits or thresholds)}}; {{c2::establish procedures to monitor CCPs}}; {{c3::establish corrective actions}}; {{c3::keep records}}; {{c3::verify procedures}}.	FNH200::Lesson12
HACCP of a canned food: hazard = {{c1::C. botulinum spores}}; CCP = {{c1::canning}}; control measures = {{c2::temperature and time}}; monitoring = {{c2::thermometer at the cold spot, data logging}}; corrective action = {{c3::calculate the additional time needed}}.	FNH200::Lesson12
Survival quirks: Salmonella survives {{c1::freezing and dehydration}}, so thawed poultry is as contaminated as fresh; E. coli O157:H7 survives {{c2::acidic conditions}} and does not grow well below {{c2::8}} degrees C; Listeria grows during {{c3::refrigerated storage}} and tolerates salt, so hold foods below {{c3::4}} degrees C.	FNH200::Lesson12
Botulinal toxins are among the most toxic substances known, with an estimated human LD50 of {{c1::1 ng/kg}} body weight; prevention includes the {{c2::12 D botulinum cook}}, sodium nitrite in cured meats, and no honey, corn syrup or molasses for infants under {{c3::1 year}} of age because pasteurization does not inactivate the spores.	FNH200::Lesson12
{{c1::Japan}} led the way in regulating functional foods with a system called {{c2::FOSHU}} (Food for Specific Health Use); Canada's parallel framework is {{c3::Natural and Non-Prescription Health Products}}.	FNH200::Lesson13
The Natural Health Products Regulations came into effect on {{c1::January 1}}, {{c2::2004}}.	FNH200::Lesson13
NHPs are defined as {{c1::probiotics}}, {{c2::herbal remedies}}, {{c3::vitamins and minerals}}, {{c4::homeopathic medicines}}, {{c5::traditional medicines such as traditional Chinese medicines}}, and other products like {{c6::amino acids and essential fatty acids}}; they must be safe as {{c7::over-the-counter}} products, while products needing a prescription are regulated as {{c8::drugs}} under the {{c8::Food and Drug Regulations}}.	FNH200::Lesson13
A product is authorized for sale in Canada if it has an {{c1::NPN}} (Natural Product Number) or a {{c2::DIN-HM}} ({{c3::Homeopathic Medicine Number}}), searchable in the {{c4::Licensed Natural Health Product Database}}.	FNH200::Lesson13
Four ways to develop functional foods: by adding {{c1::vitamins and/or minerals}}; by adding {{c2::bioactive ingredients}}; increased bioactives through {{c3::breeding and/or genetic modifications}}; increased bioactives through {{c4::processing and/or livestock feeding}}.	FNH200::Lesson13
Known benefits of probiotics: reduce {{c1::gastrointestinal discomfort and disorder}}, control {{c2::irritable bowel syndrome}}, and prevent development of {{c3::colon cancer}}.	FNH200::Lesson13
Real recognized probiotic species include {{c1::Lactobacillus acidophilus}} and {{c2::Bifidobacterium bifidus}}; by contrast {{c3::Bifidus regularis}} is only a trademarked marketing name and is {{c4::not}} an approved probiotic.	FNH200::Lesson13
For a probiotic claim, {{c1::1.0 x 10^9}} units of approved probiotics must be present in each {{c2::serving}}; to have enough for health benefit the slide gives {{c3::1.0 x 10^9}} units per {{c4::mL}} and {{c5::100 mL, twice a week}}.	FNH200::Lesson13
Green potatoes contain higher than normal solanine at {{c1::80 to 100}} mg per 100 g, compared with {{c2::4 to 6}} mg per 100 g normally; solanine is a {{c3::cholinesterase inhibitor}} and may affect {{c4::nerve function}} after an oral dose of about {{c5::100 mg}}.	FNH200::Lesson13
Trimming works because solanine {{c1::cannot be destroyed by heat}} and it {{c2::concentrates in the green portion}}; for the "what would you do" mark you must {{c3::DECLARE a position}} (yes or no) and then explain.	FNH200::Lesson13
For the camping pasta question the best answer is {{c1::dehydration (freeze drying or vacuum microwave drying)}} packaged in a {{c2::strong water barrier such as plastic}} that is {{c3::lightweight}}; explicitly not acceptable are {{c4::pasteurization, freezing, irradiation, cans, and glass}}.	FNH200::Lesson13
Final exam individual stage: {{c1::46}} MCQs plus {{c2::2}} short-answer questions in {{c3::100 minutes}} with {{c4::Lockdown Browser}}; the team stage is {{c5::20 to 25}} MCQs in {{c6::40 minutes}}.	FNH200::Lesson13
